weights,sigma,mu,B,M
0.352,5.209672104418871,2.139252451181643,0.41780530334840676,0.11156589336175511
0.353,6.216706868958131,2.1991441209784894,0.47738045181452254,0.0976473720514613
0.354,4.568040547848285,1.77231304972301,0.4409418899280621,0.1583032054369679
0.355,9.15443502043442,2.862447314651594,0.5235956823353376,0.07103282462868944
0.356,9.503218398699786,3.54153469674029,0.4570177494615412,0.042679193827314874
0.357,2.3188316724942077,1.1322289786409705,0.3438371022146252,0.13897999857446022
0.358,14.501740964464037,4.752598641601922,0.5063348067149865,0.10515885893877978
0.359,14.319785849694009,5.332029395474451,0.4573499364863641,0.19512290204023122
0.36,1.7462381408172252,0.8686550922699953,0.33560951454646176,0.09399192726865874
0.361,8.146226597380629,2.5976010287093083,0.5164477467227073,0.04316412768976435
0.362,6.55080880667346,2.5664620456819294,0.4370109022221491,0.28423148873152543
0.363,10.407454658833133,3.030449299155101,0.5489699422425721,0.029320696859177726
0.364,5.632284858786146,2.1726638643197846,0.44325992613179227,0.11507549563688527
0.365,7.807279615609269,2.8356306009652696,0.4671324772524618,0.06232341378706437
0.366,5.0718485569031735,2.32143670179779,0.3720148430453831,0.1317103624725743
0.367,11.060238951479654,3.9295030388517134,0.47570771513128,-0.03864364860453479
0.368,3.4339676062332423,1.1839889481809678,0.4872238687264318,0.2212114298262968
0.369,4.259604591785004,1.6720796505526372,0.43622095100137004,0.15252004024581084
0.37,10.839420918830744,3.1707893266812492,0.5473602078602676,0.1260830267772999
0.371,2.299337926323752,1.120371454830983,0.34475633455573546,0.15892923071040863
0.372,2.929493345593536,1.3081978796381708,0.3825893345654783,0.22046980275497918
0.373,4.322067029366903,1.8470090795389023,0.4012039900520851,0.06788020574638437
0.374,8.024802541643561,2.7027604004481156,0.49610915078515927,0.07790192007405917
0.375,6.8510036459886745,2.560308705791756,0.45590824954239295,0.12409345805537751
0.376,7.628980090038534,2.311867547906028,0.5348751671675261,0.0915646547705021
0.377,3.863809372257096,1.6895834133023098,0.39151308810867264,0.15810991530134608
0.378,10.07385973467917,3.224746769074469,0.5150248609635515,0.18289944859873225
0.379,7.215494133620798,2.3078008430732293,0.5153356377764173,-0.018119180496275564
0.38,12.01943041414233,4.367291843445346,0.4669718843348158,0.02117136868623372
0.381,7.258807887941775,2.526193388683557,0.48366007989836574,0.08342906373329954
0.382,5.148989523698138,1.5794354732531914,0.5305185168984305,-0.00624760858520437
0.383,9.169475338236564,2.8515486103438126,0.5255730921856177,0.017596316762266903
0.384,8.035276680619448,3.195774951426824,0.43090370231971575,0.14188585747086402
0.385,3.4326763899392527,1.3043653449309263,0.4492911745618501,0.013540289819100774
0.386,11.063057526125338,3.5983736703510383,0.5091374611210063,0.03475933699785088
0.387,11.13982785756607,3.176428018327516,0.5562487781912111,0.04779761183254661
0.388,12.389016278165414,5.126882618121209,0.4146023965452199,0.10240799694812182
0.389,4.30389286249859,1.5432649089321486,0.4721315999125066,0.02419365505591471
0.39,11.258036303749162,3.6095710071959703,0.5144382103045321,0.014948281663685944
0.391,12.194412357671839,3.619460658300709,0.5422423520607595,0.07821940630343101
0.392,13.50099225645683,3.7454884881251496,0.5656518516913309,-0.008560632575508147
0.393,6.047271843606814,2.4346657484114123,0.4259175519747963,0.06835460427903801
0.394,11.107300774017595,4.852643363313499,0.39189719944408485,0.08340118575106614
0.395,7.356566842312164,2.4095081173337975,0.5065554734547836,0.22286503956087356
0.396,1.5712994035679284,0.9055883204586918,0.2687691802303438,0.15707879203288613
0.397,5.228639569105292,2.3020429306786285,0.3886230283258705,0.14356575927637194
0.398,10.096904554729711,4.0427460778956625,0.42816888720467244,0.18800957264672025
0.399,6.630448074761432,2.2716428379210027,0.48963836469369487,0.0338052211107054
0.4,7.5300635073744955,2.650590611804389,0.47928874102282715,0.07305780655742349
0.401,8.247332063426088,3.5450672026563455,0.39875387142754765,0.21864760420035692
0.402,5.90845469966098,2.0906855579118027,0.47727243413876846,0.24649091198697387
0.403,2.441343960904342,1.2424950007785853,0.32543468175331797,0.06291557009043691
0.404,10.162559928639551,3.326154233261166,0.5068241207666793,-0.011053919445906293
0.405,7.790665051644347,2.8056855866665638,0.47044304545327914,0.005031494175070298
0.406,7.784494888303876,2.950777051148067,0.4502650575056211,-0.03829800182357678
0.40700000000000003,15.595593121515485,4.946814168872401,0.5183802853342225,0.010004727191088683
0.40800000000000003,6.650138336150109,2.667894042696398,0.4273696561190399,0.06702953107898865
0.40900000000000003,4.2226860745789105,1.7150231357658412,0.42232835088053616,0.11943426227638934
0.41000000000000003,4.259207629525561,1.5892275600980175,0.4565289659300116,0.028285890617514166
0.41100000000000003,5.825762840870756,2.0819612699961834,0.4734360377759983,0.0976142437954418
0.41200000000000003,13.35680439537663,3.994638900952802,0.5395611958346037,0.07973514861828163
0.41300000000000003,7.287122445909542,2.6367206122543756,0.4686089659418265,0.03379197165092343
0.41400000000000003,4.394106444495703,1.6100066188725701,0.4636987672016404,0.09755751556156693
0.41500000000000004,4.4598115521514226,1.6345237832141093,0.4635924368227853,0.08216345852490152
0.41600000000000004,11.65765913889306,4.102741658928964,0.47936074576276844,0.09165049418338593
0.417,4.1125704058028365,1.6430540350511689,0.42906141568633116,0.12194319710573497
0.418,10.331851770565699,3.729303894148295,0.46955940420930553,-3.038134982747292e-5
0.419,6.047264382470848,2.209008290435765,0.46488969588304896,0.07124279057072434
0.42,6.812299169974157,2.421847230485896,0.47545834223177635,0.12332458034652866
0.421,5.63221652923245,1.8609101228420297,0.5033021035813309,0.0028173395503404523
0.422,11.849079465700157,4.645788583480535,0.4366989090632594,0.003329318840141762
0.423,2.6550460704828525,1.2898143227426953,0.3460785963641832,0.1453120068660396
0.424,6.574055953109843,2.3673280781866515,0.47047838010299836,0.03193474728407453
0.425,3.698641526281454,1.5860636866412314,0.39975320373108747,0.10990610081293822
0.426,7.148893438028861,2.7150546146423924,0.44949940933496113,0.10187478021291989
0.427,5.546934040257658,2.5725811413865007,0.3663214899327113,0.021693505591606647
0.428,6.6383828558201845,2.5058918244813904,0.4519211392720879,0.08520272414746713
0.429,8.538160087255214,3.47435105740108,0.42154458538061335,-0.029769410172876213
0.43,6.215559320836989,2.211530198466558,0.47513784126756764,0.02429592542773702
0.431,5.537844675770673,1.9680228336823495,0.47560416402133754,0.14167243540180074
0.432,2.891013268695871,1.2150943027464756,0.40815271806449477,0.007026323134249515
0.433,3.537729200561713,1.5424910950262019,0.39274637504762183,0.09590197105236983
0.434,3.324318314954065,1.5486439849195157,0.36439320084225063,0.06650932349817051
0.435,10.242544088580782,2.784287572887096,0.5725303519315825,-0.03284956012856502
0.436,5.0659214466825775,1.8511682899530308,0.46475516136547407,0.18696106264251203
0.437,18.927508366621087,6.086497561088279,0.5133528329146243,0.01662285396016782
0.438,4.320121163446438,1.6870049615760656,0.43833209875554396,0.0015386868027470052
0.439,15.279581453748131,4.945901288109227,0.5109237835027286,0.06058210673570394
0.44,6.8839314585903875,2.129358273792397,0.527506973143873,0.17317334008200164
0.441,5.589219537423923,2.094306127435449,0.45485803814939685,0.14274301739379672
0.442,13.357746128053478,4.266556876775834,0.5158325551249617,0.06765797995844271
0.443,6.9650131588441955,3.1207672912791176,0.3811550218226371,0.17992009490286387
0.444,15.03086941387284,4.743087102550735,0.5202692896981655,0.21201985657404257
0.445,2.043881072138138,0.9851814635331557,0.34951394899820243,0.19104524789285682
0.446,2.660891372248191,1.2053142850022618,0.3764872374329664,0.12529979363467417
0.447,6.670710302096581,2.401689344915617,0.47055036410205714,0.15930495894666916
0.448,10.129102397191732,3.5887570539051703,0.47677594063435197,-1.295911520361056e-4
0.449,7.164741707044944,2.6204761093431395,0.46440106730083824,0.03158144796404292
0.45,3.6456898661010717,1.4463619840082913,0.4319138820327497,0.1511283626566495
0.451,2.7575633915715367,1.1925654014925668,0.3961891047266349,0.0980321510030652
0.452,7.3905730421605815,3.092098462824899,0.41005525903309664,0.02500337039999725
0.453,9.819188527341453,2.7181744596720354,0.5663881691089925,0.04399228151266083
0.454,3.2681498560548436,1.468509675444254,0.37993868223858274,0.04943037002397631
0.455,14.94178109710049,5.135872916760024,0.48839910148720583,0.12962344994231692
0.456,11.14491871412818,3.4511288342417763,0.5271146078683213,0.05025682930418064
0.457,4.9439138429821785,1.848066026613726,0.45580933333252693,0.046051186300898946
0.458,13.473955091994059,4.004567174303203,0.5417727982616747,-0.016716932788562164
0.459,8.254001029017605,2.725482502072407,0.5035317473076388,-3.416918438750014e-5
0.46,4.802206257837728,2.006083062179689,0.4106939444299183,0.09163554808343456
0.461,4.695476130754031,1.847010621484975,0.43537963730598894,0.20114880816094255
0.462,3.901248657510828,1.5786206681465593,0.4238473312656295,0.03178003106672676
0.463,5.354555604415076,2.061306552384545,0.44408175103564235,0.09273096193546003
0.464,8.06196623427469,2.6804777260769153,0.5009556976103262,0.04767448188969104
0.465,7.128070120741634,2.236544532301292,0.5223413637047943,-0.017490848747391794
0.466,8.89567630037738,2.7762600890734714,0.5242845751656653,0.051762307328950326
0.467,5.9536182711227195,2.119424976448899,0.4749377870392495,0.03246842977712983
0.468,2.7842561877135568,1.2126860590866666,0.3931931040247129,0.18273603088539855
0.46900000000000003,5.9550282279399225,2.3115425769441287,0.44074934298550394,0.07446473426435926
0.47000000000000003,4.113727326375322,1.5758674706380678,0.44605282911701205,0.20667379868047203
0.47100000000000003,6.51738107601602,2.278401470876856,0.4819331972499242,0.05514902251682267
0.47200000000000003,6.44702848536463,2.5348665665337857,0.4355608583963546,0.07552162022884958
0.47300000000000003,4.845595554953764,1.8811344116006994,0.4406986987871475,0.09716908597853766
0.47400000000000003,14.539472196493278,5.55424850523255,0.44716575016835963,0.028820150413231445
0.47500000000000003,6.926881460748299,2.5429647747429045,0.4629343050550597,0.11252705877474115
0.47600000000000003,10.626168168648285,3.22470726606435,0.5343677327452259,-0.014832652664713444
0.47700000000000004,11.85456958126494,3.9638504425557635,0.49883105435477565,0.0019998503487546147
0.47800000000000004,4.3786222380987505,1.8000350985234914,0.41733778053872866,0.10947514379995368
0.47900000000000004,15.87838361058778,4.907084277756912,0.527835090928261,0.054282233617862316
0.48,5.971887848849148,2.2315038522630735,0.4559557964395326,0.061594439211349133
0.481,7.1896135748866605,2.884827579176976,0.4272977458380708,0.09005661927282406
0.482,5.480658139178366,2.026383044311339,0.4601380238147676,0.03307640635974889
0.483,7.019219907313667,2.4000549863753577,0.4903949585369019,0.06887859323343294
0.484,11.489206746885449,3.593617109403742,0.5234821882634018,0.070233683344283
0.485,5.7950751892421755,2.136912730351572,0.46119112837453285,0.0837800295075911
0.486,7.578743649399376,2.5812769795360153,0.4918756420268229,0.12253662010803047
0.487,12.657473155578892,3.3903724444593295,0.5774669661015115,0.10126701261613373
0.488,4.625402091339223,1.993189452701253,0.3976998159084272,0.08447411313814297
0.489,3.783254284290891,1.7713572467083183,0.3622030139019742,0.12627682909921384
0.49,4.145701826087059,1.7722799736642754,0.4010525771678634,0.07199416360564315
0.491,3.65468968003672,1.6228527001253996,0.3849968097932933,0.10812840856867906
0.492,2.5373674577705847,1.1835954708071568,0.36382302456339666,0.052172322953628135
0.493,7.229265154978753,2.6812644710018168,0.4589059167992697,0.06609788492544261
0.494,3.721211379339716,1.4774231533620326,0.43161107245820923,0.11608833999862285
0.495,13.115827637963061,4.661494265815571,0.47556844714335145,0.03859205212323152
0.496,3.349899363784669,1.4449671742670616,0.397285758508646,0.04767657502227777
0.497,9.630706025851591,2.9292367730580944,0.5335588991197671,0.0472570739102611
0.498,8.925988482452087,3.0260603693541843,0.49363319931597066,0.042052438942503746
0.499,8.586707617348845,2.6621058000740416,0.5266868244163779,0.13058880242375895
0.5,2.269808321047581,1.012995595060065,0.3828473335920998,0.10656237364140825
0.501,4.0568486292655646,1.7399061403515466,0.39969648208303576,0.05571170134611325
0.502,9.46976934490132,3.2481012318887235,0.4892067485233781,0.11746767660057963
0.503,8.265544022499126,2.5156100266116,0.533331957756582,0.1546656492304193
0.504,7.706841105074885,2.6362865450993453,0.49023416624758814,0.19890597940246807
0.505,5.963285879253378,1.9529319242622185,0.5065997493411765,0.07377013487325797
0.506,3.3342320729736037,1.4095816205088594,0.4057179680367773,0.15778036523534583
0.507,4.5631792596150484,1.6968678281686307,0.45787378133943285,0.032198839710493865
0.508,8.618586095415035,3.4499194126275703,0.4282772775256223,0.10642686140576925
0.509,3.904439731923512,1.612699815172457,0.41538552671870477,0.16913192426542148
0.51,7.693613868957326,2.587148957830394,0.49670097415548237,-0.013240732171560611
0.511,4.946356227701372,2.1555100997282377,0.3929736212006725,0.07759268710652942
0.512,4.3441421660343815,1.675633794247782,0.44329031335935626,0.21021390529709474
0.513,3.7486608189817954,1.5814599354994006,0.4065950816705912,0.2534501179483335
0.514,15.225121453452374,5.789774671337606,0.44898374591461665,0.06369935494453448
0.515,6.554375000313982,2.57805818396601,0.43540606715771635,0.1248644822227799
0.516,6.390808964376862,2.3554236419654555,0.461385547816914,0.0614283470845084
0.517,2.4083321202667216,1.0557868679152416,0.39044422462558714,0.15978131347434096
0.518,5.031690059226114,1.9971884745892479,0.4317191668682459,0.0062832094666287475
0.519,3.7408578106096066,1.4967923391399496,0.42844890500694466,0.0684572966304387
0.52,14.259428807315892,4.762235413596814,0.4992829903535843,-0.03189244905325617
0.521,4.976640493680838,1.7265784705041587,0.48485094109883886,0.06981093231382879
0.522,4.281400672050935,1.606319290325533,0.4543492895075899,0.2115308612336273
0.523,6.5352768831463175,2.3485085185914776,0.4712820239597243,0.05137717601466816
0.524,3.4997138566441075,1.2447086503688976,0.4752960350689586,0.14693090397331
0.525,15.458020448627758,4.591962909907972,0.541948456734946,0.049872403803453785
0.526,11.93866890006775,3.697420337304598,0.5270658434888862,-0.01576190885821885
0.527,7.3503904582744415,2.307309655266816,0.5221823771413879,0.12739955525012048
0.528,15.911114914882834,5.4813592357303715,0.4875432175690393,0.058830409036969435
0.529,16.293991132236034,5.068434943441365,0.5254813357353518,0.06379208943568715
0.53,5.538761723745456,1.992179174122229,0.47093485365519316,-0.00733501232837066
0.531,9.290501403247104,2.8607762485520256,0.5291398434750676,0.008595370053060486
0.532,9.835525451698961,3.2867859922084253,0.4990538052296478,-0.006207052417011999
0.533,4.2687321637875595,1.8652583057714467,0.3918287564911895,0.07189554492438288
0.534,6.990768428804653,2.7447366745217283,0.4361388247675162,0.12830664662956864
0.535,3.3646439109733084,1.422013964488373,0.40584265619726695,0.12961111220935043
0.536,6.402611433720753,2.4840275828601976,0.44095229293652494,0.14719433622650047
0.537,4.64748680648378,1.7867048688620923,0.4446218082969848,0.19592358036702864
0.538,14.32700242879058,4.281800271751849,0.5398091601425771,0.011293523281777918
0.539,6.989735738916073,2.7968032608755515,0.4284387440881601,0.03192738152982519
0.54,4.610113247246441,1.7805817624159221,0.44275802249245666,0.14715586901879874
0.541,2.765660989104977,1.2145952925455312,0.38968990607716836,0.05315717302906269
0.542,14.260543268468945,4.754373213762098,0.49993225390130536,0.0830046765530044
0.543,5.3256737196403785,2.1362802097194358,0.4274206917000587,0.12702079019581639
0.544,9.206880328807022,2.249602515927206,0.6072786829229712,-0.016953041099461892
0.545,6.814097182667423,2.5537816771473656,0.45477909879849665,0.06917225252356667
0.546,7.476691089661588,2.3015043540212172,0.5292578539104367,-0.03314570476039077
0.547,5.4626709020351205,2.0732153224565684,0.4497753122337218,0.03118790583507816
0.548,11.690662680361916,3.932437202450326,0.4965868192679741,0.087388127544691
0.549,3.4483507435721674,1.596640468707651,0.3670393459471921,0.12258797792603165
0.55,5.883727074207545,1.9752944910424233,0.4973179613664552,0.004277470802425121
0.551,11.856213601740892,4.24215925352502,0.4729704310287019,0.14933793582766036
0.552,10.5388860217773,3.2116436550245204,0.5328698267612476,0.15016854771456942
0.553,13.126985718649046,4.579314095987308,0.48274748039655785,0.11477787854042945
0.554,10.002281619171113,2.9431141127704277,0.5453033381577402,-0.012625621444074631
0.555,4.154687513824623,1.7245888445017463,0.41333295480851373,0.0693836469465658
0.556,6.498848060950648,2.076152948506065,0.5157661331546353,0.09929599996555002
0.557,4.97687396873708,1.9819001823079851,0.43038812891769324,0.0871862622677689
0.558,8.234542062247211,3.2132366851017204,0.4386270461689628,0.11716207382953969
0.559,6.077407457315633,2.04160800471431,0.49707990722218426,0.031208207044758192
0.56,9.039977216894936,2.8874905878076453,0.5158250460052871,0.041853791098376725
0.561,4.577163243409523,1.8507969303774312,0.4241417555992552,0.03380494797368514
0.562,5.362078281868501,2.0016716662498104,0.456344476563519,0.12682921435971087
0.5630000000000001,4.616342491541338,1.9667782517019223,0.40247845105360675,0.04391586234413091
0.5640000000000001,4.988854441813543,2.150492316600641,0.397566082900751,0.13026280671539672
0.5650000000000001,11.835862975942062,3.3633904868999047,0.5574268834818135,0.13443750971517526
0.5660000000000001,10.249550672292767,3.535592265124479,0.48704307511708694,0.17682962030161292
0.5670000000000001,9.149507541223096,3.329188336797316,0.46642047064208936,-0.0030083195053213128
0.5680000000000001,5.61611575685863,2.348936468341014,0.4101893115252893,0.060108491969113484
0.5690000000000001,4.301518209374359,1.6243316766130573,0.45178102453994345,0.03917598024038638
0.5700000000000001,9.749005152891256,4.016395967286885,0.4164505731112457,0.04339425289599929
0.5710000000000001,5.070558309558112,1.8377624873477985,0.4679568186321362,0.07398033661123174
0.5720000000000001,2.4160800524345567,1.012742347271751,0.4092768716405397,0.07340178813257871
0.5730000000000001,13.872175491995742,4.853593840823758,0.4816134114909593,0.124485889339103
0.5740000000000001,8.132023858417725,2.8757007428370858,0.4775122294557997,0.023799978450187387
0.5750000000000001,13.355091391099776,4.344224011598973,0.5091082437079373,-0.027973657600359424
0.5760000000000001,4.253268005876991,1.873356896752558,0.3884538627626729,0.047853404526048665
0.577,5.488099709543006,2.2033040107731807,0.42707362897793516,0.011067654403463937
0.578,3.8075967256543173,1.724344881433933,0.3765860148543593,0.04548970338698408
0.579,5.749186850342094,2.31779555621731,0.42536243680594377,0.04526213028134099
0.58,7.294053416937811,2.712027945295178,0.4579240669516296,0.05084472166493117
0.581,8.38605605228956,2.512554919291539,0.5389219918312151,0.03849820040500386
0.582,7.519757508380156,2.8374339574737175,0.45208429006486617,0.17225749455301853
0.583,5.462965132593962,2.346123525134439,0.39913000659492914,0.1496399578502132
0.584,8.525365874862839,3.0682399460595686,0.47070135151180187,0.03788753489007815
0.585,8.487153610523944,3.1715750176143502,0.45593123937034324,0.15240728328057807
0.586,6.142251329326492,2.2955398295251883,0.45589081637389234,-0.012633830669112958
0.587,12.85314281997702,3.670967170406472,0.5556835227382462,0.04704823861893689
0.588,6.049210543691176,2.4671592610708,0.42060776654126175,0.06992218136696271
0.589,6.948661568970476,2.091808767964306,0.5372345265227552,0.028621944367403472
0.59,10.046393534203197,2.8916955315196367,0.5529949567002642,-0.018022350855872116
0.591,6.948789846042339,2.4061499844947987,0.48558728798223744,0.1301520875096922
0.592,14.11937445335129,4.684233493450175,0.5017729037211741,0.15355727619826293
0.593,6.945115352186086,2.5027253607841278,0.4702016181648091,0.03740787736106281
0.594,8.930506650416485,3.2395311910166527,0.46762183762689646,0.10842884131550276
0.595,5.428617414962547,2.1528797139579394,0.43207003119594045,0.09430126949896682
0.596,7.714497843519067,3.0525310304455586,0.43298544729887806,0.08988641379463543
0.597,3.7263131108215277,1.5746157908240843,0.40590948490734774,0.038209889536624804
0.598,10.910659037117641,3.193603781048251,0.5471434668765559,0.018997173551721848
0.599,6.222681210653606,2.5605857575265714,0.41694001405103503,0.12409673418530756
0.6,6.349590090556876,2.0291655102713375,0.5156403630938319,0.15492061406668786
0.601,7.5855904800590395,2.764845880451348,0.4657527887423266,0.02511707399795874
0.602,8.326408194165165,3.1746607595487646,0.4479364009858228,0.07377913625060169
0.603,5.043266289171612,1.7409374453061834,0.4867673456035471,0.0963630870764287
0.604,4.114110812097224,2.0621179108210095,0.33224043236317513,0.11474748930481543
0.605,3.775311087580876,1.651890439569412,0.39125516850420494,0.10287487850511418
0.606,4.90929779718689,1.5600259366260605,0.5177159156613738,0.04856427476916242
0.607,13.56708541665539,4.393281037320575,0.5107804678063219,-0.009545167934620123
0.608,10.917237352374793,3.079146853845746,0.5600082409173573,-0.007974194769400776
0.609,6.976892356951089,2.384895014680086,0.4905043406760161,0.1470459405443893
0.61,11.289820433463223,4.392404262824222,0.4398238326652641,0.08675803145572047
0.611,13.643702031258155,4.418722122056007,0.5107276759143935,0.03254143017018139
0.612,11.355818652061028,3.463375001074644,0.53258253017811,0.14250521346710443
0.613,14.36707807433408,4.296594416702999,0.5395767452770758,0.08882500845238583
0.614,9.225354931280332,2.7775245593582953,0.5371902947914187,0.014590247008963721
0.615,9.2285565866962,3.0977669252551507,0.4973737429085616,0.045875586740274255
0.616,6.209821150750131,2.1588923186835345,0.4840563423353452,0.07810947318060497
0.617,6.564501386298501,2.3636362955045875,0.470519747847966,0.005048984612716419
0.618,4.652434435685415,1.695391850764578,0.46583546106687124,0.09708260266838387
0.619,8.77534799798938,3.155204958893421,0.47107146327645005,0.06344125341853948
0.62,11.187688645000621,3.374661190141311,0.5365224392566696,0.04883500641568475
0.621,5.115500388942571,2.569222773390939,0.3313427903339644,0.15712852739819017
0.622,8.124262081677276,3.0722438120532245,0.4512138266682766,0.08422468298703514
0.623,10.564092276447656,3.0673020923791587,0.5499650278780475,-5.559312020745524e-4
0.624,4.348153450035084,2.0562587834103025,0.3578618276094025,0.16458544038651013
0.625,4.000065601021053,1.5782464272243841,0.434149104878669,0.11243756116099232
0.626,9.368070007777648,3.18612435529783,0.4924207379377699,0.10170551489426032
0.627,2.1204899219842392,0.9948845942448477,0.361306585091364,0.13056017661828145
0.628,3.5098417881972965,1.4126839489472158,0.4260328845871331,0.2506434202434103
0.629,11.07449959253413,4.245945548829199,0.4457151199392157,0.12810390858744672
0.63,7.986804274054403,2.541677044149033,0.5171806897250133,0.07941002548466804
0.631,6.522786819721411,2.375482196790915,0.46607993253906255,0.11619479732222912
0.632,2.6812044540056363,1.2230571973392181,0.3734758033350935,0.0903831216302654
0.633,3.1031493287341183,1.2026040036571108,0.4413967030530118,0.2588510506697679
0.634,5.904400449084818,2.349300138898592,0.43072804401968595,0.015200127625868236
0.635,8.065507125982762,2.8326053549462786,0.4801658801185717,0.09182033581728268
0.636,8.009855535864133,2.8709136741609327,0.47229582417467353,0.04648381359482678
0.637,4.621146082499706,1.9282448997103887,0.4111681819124801,0.14143354987176712
0.638,5.66598493979315,2.1650729395728434,0.4470547982342001,0.1301908947202563
0.639,11.219783736460831,4.419035252004031,0.43486330326305384,0.15413108254263386
0.64,5.120985404726199,1.8236906297164552,0.47479461369494524,0.1269681619477624
0.641,7.554123374722918,2.8226866560601724,0.4559625457753211,0.08527686128406697
0.642,12.28692378468244,4.0337691234895825,0.5056865359595349,0.0012293929551600781
0.643,4.41392628432794,1.7481349611188979,0.43261357150236085,0.02127718741095664
0.644,2.866656794719947,1.4194744301827722,0.33764303718209676,0.10612254837543396
0.645,4.9022455056418,1.8986302185452395,0.44165125329585486,0.17135608585009945
0.646,6.020482618996801,2.211447615202566,0.4627146848219978,0.1121307478401058
0.647,6.908624326492674,2.3577477730218295,0.49111739789828646,0.036311648054969115
0.648,8.69823686270599,2.9014802903162473,0.4997325793309911,0.012655635368413808
0.649,5.827490126235108,1.9364113879784606,0.5011756951235345,-0.00787415458040378
0.65,6.917699608817272,2.501920951447691,0.46878519459656126,0.0022361143753830645
0.651,2.452203200259433,1.0463611666740043,0.4018339770657636,0.2803785349971576
0.652,7.019506133900963,2.658416245425751,0.45062253214502523,0.06841649009287541
0.653,3.429563130028067,1.3251020013485224,0.44260974653965857,0.13544275453240734
0.654,4.7193822862124595,1.8511059090954531,0.4365393090828908,0.10880431568833167
0.655,11.911322666084647,3.64991255406067,0.5308968083284862,-0.03696463442981665
0.656,3.061098987647745,1.2740311679769585,0.41222933464918426,0.20332864710816284
0.657,11.767291328071481,3.784646640967673,0.5132893857341562,0.07984671946050309
0.658,12.838033437389722,3.843263053904133,0.5392129075926475,0.04253519390583373
0.659,3.141324236225665,1.404651035254302,0.38202433961018434,0.11299288425573734
0.66,4.022728534593234,1.7083212735870454,0.4038365288158364,0.0901914175476669
0.661,12.330915143503415,4.315276536551848,0.48152987548230336,0.12904469508072017
0.662,4.792287930197147,1.860534293055463,0.4406781872052384,0.08178275094613124
0.663,7.8097153170462175,2.3264801486660165,0.5409559421903782,-0.0024512250456588196
0.664,8.808643499005269,3.389882959736944,0.44421435306925194,0.04607629090846024
0.665,7.798234372962873,2.792107275881025,0.4727068552720719,0.1297085091870728
0.666,2.7604115905694804,1.111235299956634,0.4259624746896124,0.191278323590218
0.667,4.4782267351886915,1.4763194203973053,0.5041370469477808,0.10347156989155758
0.668,5.81813798245134,2.194416259885796,0.45225549967803547,0.09684875087184573
0.669,12.311325287135054,4.152661900429309,0.4955460238008551,0.1287777969508525
0.67,2.847400734461121,1.416058232808435,0.3357232971258921,0.061595396404579776
0.671,12.390918809018274,4.206670895494748,0.4930985799280339,0.09497170084224166
0.672,7.9683704905251105,2.6214949625192623,0.5049049538649926,0.12783998264618077
0.673,5.147152341614288,1.9382806143204283,0.4528829426868161,0.0674447008325333
0.674,2.5020984302170817,1.280649886062995,0.32289976546873445,0.21732056611437175
0.675,7.55598059006795,2.45952167852017,0.5088570472927689,0.10861711382511378
0.676,20.16002997111904,7.476436129029088,0.4589441282444563,0.06416159263888707
0.677,4.830375601012963,1.8142146923788862,0.4539272965608875,0.05903205746466475
0.678,9.418406579547462,3.1038174874010025,0.5042705719356497,0.12235250466277166
0.679,13.016681416615885,4.265153055727194,0.5064004272749035,0.010567227652955162
0.68,7.280252163011308,2.2177956984744878,0.532999679340939,0.03960946246040743
0.681,5.290456478925397,1.9940252265070673,0.4525279059950124,0.0661147200586034
0.682,6.096018470437621,2.551633202360635,0.4098667941524608,0.1429962558364862
0.683,5.651774343895969,2.1473341074785233,0.44933856969251834,0.04850399389752939
0.684,13.47157918718333,4.579914414878336,0.49257224738951666,0.10737185876348802
0.685,7.318420672868075,2.414567999266794,0.5038383212795471,0.003662623390386541
0.686,8.751113584716327,2.7185405635840953,0.525959452929637,0.06053441528648342
0.687,7.780509350773423,2.5483377791977166,0.5065591063298394,0.1584155795800008
0.6880000000000001,7.103860725067791,2.6242568369557606,0.46048003219034134,0.017030224335393567
0.6890000000000001,14.602897269949327,5.1819342580944054,0.4761709999148242,0.06048696370220668
0.6900000000000001,3.2106573860811563,1.19226526640991,0.45842098055692376,0.14857050605839006
0.6910000000000001,5.981176535452868,2.127736634049694,0.47521040376851903,0.04389174401144981
0.6920000000000001,3.365244446475318,1.1486526564309574,0.49105944143414493,0.052756744053694196
0.6930000000000001,4.828619693672774,1.9567206334358018,0.4232505551362328,0.10028559679443429
0.6940000000000001,5.433330197443044,1.8095630572595762,0.5003203847896903,0.044644014797203285
0.6950000000000001,9.232067916595406,4.20263483242894,0.3743613221760127,0.126105393957826
0.6960000000000001,3.798576935764719,1.6140766626279885,0.4035913685267833,0.03883129039456385
0.6970000000000001,6.549519935193477,2.1203943639459966,0.5108615170148902,-0.007088476204063793
0.6980000000000001,10.185853757959656,3.2964095976118406,0.5110005626392676,0.010912234726654925
0.6990000000000001,3.4249745143975834,1.5788757374654867,0.36893565634677894,0.13194731013273459
0.7000000000000001,2.5906506195530246,1.1657768754029858,0.3793161843435833,0.08795450449298836
0.7010000000000001,6.151734596197537,2.1910798523012787,0.47473844328503895,0.012571626781177505
0.7020000000000001,14.841273114761647,4.316032285053494,0.5494113399585788,0.12910045537225281
0.7030000000000001,3.0412024036070684,1.2778514717928127,0.40827250196109105,0.1790625202918153
0.704,3.143649033729246,1.3276526865203482,0.40614489042075347,0.10819004266078232
